Nombre	Edad	Email	Teléfono	Educación	Ocupación	Años de experiencia	Estado civil	Hijos	RFC	CURP	Entidad	Salario mensual
ABUNDIO GRANADOS MACIEL	45	f.crai2@randatmail.com	618-5771-99	Doctorado	Conductor	10	Casado	2	GAMA6407118P8	GAMA640711HDGRCB04	CHIHUAHUA	21928.4
ABUNDIO GUZMAN PARRA	52	l.adam0@hotmail.com	560-9599-34	Licenciatura	Periodista	1	Soltero	0	GUPA650711KI3	GUPA650711HGRZRB03	GUERRERO	35420.0
ABUNDIO HERNANDEZ CORTES	42	v.smit5@hotmail.com	463-9345-13	Secundaria	Químico	6	Soltero	5	HECA620718CI5	HECA620718HHGRRB09	HIDALGO	5342.0
ABUNDIO HERNANDEZ SALAZAR	42	b.well0@yahoo.com	173-9586-38	Doctorado	Historiador	8	Soltero	0	HESA6107112N6	HESA610711HHGRLB01	HIDALGO	50065.6
ABUNDIO JUAREZ ALVAREZ	46	b.thoma5@outlook.com	770-4587-36	Maestría	Productor	0	Casado	5	JUAA530711MM8	JUAA530711HSPRLB04	SAN LUIS POTOSI	38006.8
ABUNDIO JUAREZ CONSUELO	49	m.hawkin1@hotmail.com	974-4283-55	Maestría	Productor	13	Casado	1	AUJC840827NX8	AUJC840827MPLBRN04	PUEBLA	50065.6
ABUNDIO LOPEZ CANARE	41	a.jone3@gmail.com	599-8931-83	Secundaria	Arquitecto	1	Soltero	3	LOCX6507114Q9	LXCA650711HNTPNB05	NAYARIT	39354.0
ABUNDIO LOPEZ PEREZ	46	j.howar2@outlook.com	679-7097-06	Secundaria	Actor	8	Casado	2	LOPA680711NF5	LOPA680711HHGPRB19	HIDALGO	30078.0
ABUNDIO LUIS GRIEGOS VALENZUELA	49	k.bake4@hotmail.com	827-7970-82	Licenciatura	Actor	4	Soltero	4	GIVA590511IC1	GIVA590511HSRRLB09	SONORA	26144.0
ABUNDIO LUNA MORALES	49	a.gra5@yahoo.com	872-4301-58	Secundaria	Diseñador de moda	1	Casado	5	LUMA860712TW2	LUMA860712HSPNRB03	NUEVO LEON	23894.0
ABUNDIO MAGANDA CORTES	41	a.thoma3@yahoo.com	696-1399-58	Secundaria	Economista	2	Casado	3	MACA600711595	MACA600711HGRGRB01	GUERRERO	33170.0
ABUNDIO MARTINEZ MANUEL	45	a.harri2@randatmail.com	022-6420-91	Secundaria	Meteorólogo	0	Casado	2	MAMX750711UG9	MAMA750711HSPRNB03	SAN LUIS POTOSI	5342.0
ABUNDIO MARTINEZ VEGA	50	s.andrew2@yahoo.com	007-2887-67	Secundaria	Joyero	12	Casado	2	MAVA570710JY0	MAVA570710HSPRGB02	ZACATECAS	33170.0
ABUNDIO MAYER BASURTO	49	s.henderso5@gmail.com	207-7948-35	Secundaria	Auditor	11	Soltero	5	MABA610712E30	MABA610712HDFYSB05	DISTRITO FEDERAL	2250.0
ABUNDIO MORALES TORRES	53	k.barret0@yahoo.com	413-9452-62	Maestría	Veterinario	9	Casado	0	MOTA641024SY6	MOTA641024HTCRRB02	TABASCO	50065.6
ABUNDIO NI!O MARTINEZ	47	h.ros4@outlook.com	287-2088-08	Secundaria	Arqueólogo	1	Soltero	4	NIMA600711138	NIMA600711HTSXRB03	GUERRERO	42446.0
ABUNDIO NICOLAS LOPEZ	45	v.howar3@outlook.com	930-9640-55	Licenciatura	Fotógrafo	7	Soltero	3	NILA590711DE8	NILA590711HOCCPB01	OAXACA	13776.0
ABUNDIO PALOMO BALTIERREZ	45	d.coope1@hotmail.com	342-4465-90	Maestría	Bombero	8	Casado	1	PABA470819BW9	PABA470819HSPLLB11	SAN LUIS POTOSI	29967.600000000002
ABUNDIO PEREZ MARTINEZ	43	n.alexande2@hotmail.com	609-2244-13	Secundaria	Historiador	4	Casado	2	PEMA620711EL3	PEMA620711HHGRRB00	HIDALGO	17710.0
ABUNDIO PORTALES RODRIGUEZ	42	c.morri2@outlook.com	405-1974-35	Secundaria	Botánico	3	Casado	2	PORA740601BL9	PORA740601HTSRDB09	TAMAULIPAS	42446.0
ABUNDIO RAMIREZ SALAZAR	43	a.morga4@hotmail.com	585-4936-74	Licenciatura	Piloto de avión	5	Soltero	4	RASA690330U6A	RASA690330HSPMLB06	BAJA CALIFORNIA SUR	41604.0
ABUNDIO REYES MARTINEZ	50	l.robinso1@gmail.com	579-9709-49	Doctorado	Economista	10	Soltero	1	REMA590711BG4	REMA590711HPLYRB09	HIDALGO	54085.200000000004
ABUNDIO RODRIGUEZ ESPINOZA	46	s.owen5@gmail.com	661-8192-05	Licenciatura	Joyero	1	Casado	5	ROEA630821JE1	ROEA630821HZSDSB01	ZACATECAS	41604.0
ABUNDIO RODRIGUEZ FLORES	51	a.richardso2@outlook.com	643-9112-88	Secundaria	Arquitecto	6	Soltero	2	ROFA560711T70	ROFA560711HDFDLB08	DISTRITO FEDERAL	8434.0
ABUNDIO RODRIGUEZ PRIEGO	49	s.robinso5@yahoo.com	786-7402-53	Primaria	Oficial de policía	9	Soltero	5	ROPA640711516	ROPA640711HGRDRB07	GUERRERO	42446.0
ABUNDIO RODRIGUEZ TRUJILLO	44	r.armstron3@gmail.com	094-1511-43	Primaria	Cocinero	6	Soltero	3	ROTA540711C82	ROTA540711HGRDRB07	GUERRERO	2250.0
ABUNDIO RUBEN SANCHEZ VALLADARES	48	e.thoma0@gmail.com	134-9383-55	Secundaria	Compositor	4	Casado	0	SAVA590121L30	SAVA590121HTSNLB07	TAMAULIPAS	8434.0
ABUNDIO SALGADO HERNANDEZ	41	m.tucke4@randatmail.com	505-5788-42	Doctorado	Arqueólogo	1	Soltero	4	SAHA540711NU2	SAHA540711HGRLRB02	GUERRERO	38006.8
ABUNDIO SAMPEDRO NUNEZ	45	a.marti0@yahoo.com	235-8643-07	Primaria	Compositor	4	Casado	0	SANA760711IV3	SANA760711HTLMXB07	TLAXCALA	23894.0
ABUNDIO SANTIAGO GARCIA	42	a.wrigh2@gmail.com	482-7332-69	Secundaria	Compositor	3	Casado	2	SAGA6007119G9	SAGA600711HVZNRB06	GUANAJUATO	26986.0
ABUNDIO SANTIAGO HERNANDEZ	49	n.taylo2@yahoo.com	376-1618-86	Doctorado	Cocinero	13	Casado	2	SAHA8104089E4	SAHA810408HOCNRB02	BAJA CALIFORNIA	46046.0
ABUNDIO SILVA RIVERA	45	d.dixo3@randatmail.com	506-3178-02	Licenciatura	Piloto de avión	0	Soltero	3	SIRA460729H59	SIRA460729HHGLVB05	HIDALGO	19960.0
ABUNDIO TERAN MEDINA	53	l.lloy0@hotmail.com	566-8173-49	Secundaria	Bombero	0	Casado	0	TEMA760830R75	TEMA760830HGTRDB03	GUANAJUATO	8434.0
ABUNDIO VASQUEZ CANO	51	d.scot5@outlook.com	271-8668-57	Licenciatura	Conductor	0	Soltero	5	VACX650711827	VXCA650711HTLSNB07	TLAXCALA	38512.0
ABUNDIO VITE CRUZ	52	c.hun1@outlook.com	906-1740-67	Licenciatura	Diseñador de interiores	4	Soltero	1	VICA7207118Y1	VICA720711HHGTRB00	HIDALGO	44696.0
ABUNDIS AYALA ISABEL	43	h.elli3@outlook.com	379-8054-00	Secundaria	Matemático	1	Casado	3	AUAI881117HD5	AUAI881117MMNBYS01	MICHOACAN	11526.0
ABUNDIS DE ANDA MARGARITA ISABEL	43	s.case5@hotmail.com	650-4851-51	Secundaria	Profesor	5	Casado	5	AUAM7407285T3	AUAM740728MJCBNR02	JALISCO	36262.0
ABUNDIS DIAZ MARTHA PATRICIA	50	m.parke5@hotmail.com	474-7175-98	Licenciatura	Abogado	2	Soltero	5	AUDM610925CS6	AUDM610925MDFBZR04	MEXICO	32328.0
ABUNDIS ESCUDERO CELESTINO	42	p.sulliva3@outlook.com	336-0544-84	Secundaria	Artista plástico	4	Casado	3	AUEC5905287JA	AUEC590528HGRBSL05	MICHOACAN	23894.0
ABUNDIS GOMEZ PERLA	46	k.case5@outlook.com	999-1842-73	Maestría	Auditor	6	Casado	5	AUGP800126CF6	AUGP800126MMCBMR01	MEXICO	33987.200000000004
ABUNDIS GONZALEZ SANDRA LUZ	51	a.montgomer3@yahoo.com	041-2840-73	Secundaria	Carpintero	10	Casado	3	AUGS761226LV6	AUGS761226MJCBNN01	JALISCO	36262.0
ABUNDIS HERNANDEZ DORA ALICIA	50	r.cunningha4@outlook.com	986-4236-21	Doctorado	Florista	1	Casado	4	AUHD620220HP9	AUHD620220MJCBRR02	JALISCO	29967.600000000002
ABUNDIS HERNANDEZ LUZ MA.	46	n.edward1@hotmail.com	486-0653-53	Primaria	Panadero	9	Soltero	1	AUHL630907UW3	AUHL630907MTSBRZ06	VERACRUZ	26986.0
ABUNDIS HERRADA MARIA DE LA	48	a.roger2@hotmail.com	025-4661-32	Doctorado	Asegurador	1	Soltero	2	AUHC590601H14	AUHC590601MPLBRR04	PUEBLA	9869.6
ABUNDIS LEDEZMA CLAUDIA VERONICA	50	p.jone0@gmail.com	406-2055-59	Secundaria	Agrónomo	9	Casado	0	AULC830302QB0	AULC830302MJCBDL04	JALISCO	30078.0
ABUNDIS LOPEZ IRMA	49	l.spence2@hotmail.com	563-4238-23	Maestría	Mecánico	4	Casado	2	AULI531003AU7	AULI531003MCMBPR04	JALISCO	46046.0
ABUNDIS MUNOZ NAYELI	46	j.alexande0@yahoo.com	942-9763-92	Secundaria	Intérprete	4	Casado	0	AUMN850206AT9	AUMN850206MDFBXY00	GUERRERO	17710.0
ABUNDIS PEREZ ELIZABETH	49	s.stewar2@outlook.com	185-2461-97	Secundaria	Carpintero	10	Casado	2	AUPE7211268D7	AUPE721126MDFBRL09	MEXICO	14618.0
ABUNDIS PEREZ MARIA DOLORES	44	a.phillip3@hotmail.com	659-3651-29	Licenciatura	Trabajador social	5	Soltero	3	AUPD660401P74	AUPD660401MDFBRL00	MEXICO	41604.0
ABUNDIS QUINTERO ELIZABETH	41	l.thoma5@outlook.com	788-7278-71	Doctorado	Meteorólogo	4	Soltero	5	AUQE740117366	AUQE740117MMCBNL05	MEXICO	17908.8
ABUNDIS RAMOS JANET	45	j.brow4@hotmail.com	092-8682-01	Maestría	Científico	5	Casado	4	AURJ751004L42	AURJ751004MDFBMN00	MEXICO	25948.0
ABUNDIS RIOS CARLOS	45	c.warre4@yahoo.com	608-4582-52	Maestría	Intérprete	5	Casado	4	AURC840316AW0	AURC840316HJCBSR08	JALISCO	33987.200000000004
ABUNDIS RODRIGUEZ DARIO	43	m.elli4@randatmail.com	266-6350-96	Primaria	Químico	10	Casado	4	AURD621219JT1	AURD621219HGRBDR08	PUEBLA	8434.0
ABUNDIS SANCHEZ MA. GUADALUPE	41	j.harpe5@hotmail.com	211-0016-46	Primaria	Economista	7	Casado	5	AUSG500720R47	AUSG500720MJCBND13	JALISCO	23894.0
ABUNDIS SANCHEZ MARGARITA	41	a.adam5@outlook.com	608-7447-21	Licenciatura	Carpintero	0	Casado	5	AUSM52062715A	AUSM520627MJCBNR10	JALISCO	10684.0
ABUNDIS SOLALINDE ROSA MARIA	45	l.wrigh0@outlook.com	579-1624-95	Primaria	Científico	11	Casado	0	AUSR611210000	AUSR611210MMCBLS00	MEXICO	33170.0
ABUNDIS TAGUJA EUSEBIA	50	k.gran3@randatmail.com	532-0649-90	Secundaria	Fotógrafo	0	Casado	3	AUTE600305SW4	AUTE600305MGRBGS09	GUERRERO	17710.0
ABUNDIS VARGAS MARIEL	51	l.anderso1@hotmail.com	384-7015-09	Doctorado	Cantante	14	Casado	1	AUVM8106093K1	AUVM810609MGRBRR02	MEXICO	17908.8
ABUNDIZ ANGUIANO MARIA GUADALUPE	51	m.davi2@hotmail.com	978-1109-33	Doctorado	Fotógrafo	10	Soltero	2	AUAG8207291E0	AUAG820729MJCBND00	OAXACA	29967.600000000002
ABUNDIZ LEON MARIA SUSANA	44	m.farrel1@outlook.com	742-9517-59	Licenciatura	Auditor	10	Soltero	1	AULS630820J21	AULS630820MDFBNS00	JALISCO	10684.0
ABUNDIZ LOPEZ ESTELA	48	v.baile5@gmail.com	952-0652-98	Maestría	Físico	12	Soltero	5	AULE730702EJA	AULE730702MPLBPS05	PUEBLA	21928.4
ABUNDIZ RAMIREZ JOSE ELOY	45	a.ree3@randatmail.com	953-7516-06	Maestría	Trabajador social	2	Casado	3	AURE730605MY3	AURE730605HPLBML07	PUEBLA	58104.8
ABUNDIZ TAPIA YURAY	47	o.col0@yahoo.com	933-3319-37	Maestría	Fotógrafo	7	Soltero	0	AUTY740424IT0	AUTY740424MGRBPR09	GUERRERO	29967.600000000002
ABUNDO LOPEZ J FELIX	49	s.foste0@randatmail.com	383-3055-05	Secundaria	Panadero	5	Soltero	0	AULF590610845	AULF590610HMCBPL05	MEXICO	26986.0
ABURTO ABURTO MARIA HOSANA	51	j.morga2@outlook.com	502-5003-65	Primaria	Florista	8	Soltero	2	AUAH5011185H9	AUAH501118MMNBBS09	MICHOACAN	23894.0
ABURTO ALCANTARA VIANNEY	52	r.chapma1@hotmail.com	334-0128-33	Licenciatura	Contador	2	Casado	1	AUAV780527MA8	AUAV780527MVZBLN09	PUEBLA	13776.0
ABURTO ALVARADO IGNACIO	46	h.marti4@gmail.com	175-4200-41	Doctorado	Compositor	4	Soltero	4	AUAI480122JP9	AUAI480122HMNBLG09	MICHOACAN	50065.6
ABURTO ALVARADO SONIA	44	m.richardso0@outlook.com	233-6294-12	Doctorado	Bombero	0	Soltero	0	AUAS660128675	AUAS660128MMNBLN07	MICHOACAN	42026.4
ABURTO ARANDA MA DE LOURDES	48	r.hawkin2@randatmail.com	307-0530-45	Doctorado	Intérprete	5	Soltero	2	AUAL600211000	AUAL600211MDFBRR05	MEXICO	50065.6
ABURTO ARCOS DALILA	46	t.jone5@yahoo.com	922-1629-77	Primaria	Astrónomo	9	Casado	5	AUAD770706PD3	AUAD770706MVZBRL02	VERACRUZ	26986.0
ABURTO AVILES ROGELIO	51	e.moor5@randatmail.com	054-3033-07	Licenciatura	Fotógrafo	14	Casado	5	AUAR560118RMA	AUAR560118HMNBVG03	MICHOACAN	26144.0
ABURTO BADILLO JUANA	46	c.case0@gmail.com	945-9530-92	Licenciatura	Oficial de policía	5	Casado	0	AUBJ610422IN6	AUBJ610422MVZBDN01	VERACRUZ	44696.0
ABURTO BAEZ OSCAR FRANCO	46	a.hun3@hotmail.com	810-2491-04	Secundaria	Ingeniero	2	Soltero	3	AUBO720312LC8	AUBO720312HVZBZS05	VERACRUZ	5342.0
ABURTO BANDALA HERIBERTO	51	a.morri1@hotmail.com	964-3399-00	Licenciatura	Auditor	12	Soltero	1	AUBH591207PG0	AUBH591207HVZBNR01	VERACRUZ	16868.0
ABURTO BANDALA HILARIO	48	e.phillip3@randatmail.com	136-9284-33	Licenciatura	Matemático	10	Soltero	3	AUBH660301937	AUBH660301HVZBNL02	VERACRUZ	16868.0
ABURTO BELLO BEATRIZ	49	o.crawfor1@outlook.com	286-7371-41	Doctorado	Trabajador social	10	Casado	1	AUBB620405C75	AUBB620405MPLBLT00	QUINTANA ROO	5850.0
ABURTO BELLO EDWIN	49	j.nelso4@randatmail.com	412-0880-19	Doctorado	Abogado	12	Casado	4	AUBE781021ST9	AUBE781021HPLBLD02	VERACRUZ	5850.0
ABURTO BLANCA NIEVES	47	a.smit0@randatmail.com	921-5267-30	Maestría	Meteorólogo	7	Soltero	0	AUBL621023P45	AUXB621023MVZBXL05	VERACRUZ	9869.6
ABURTO BLANCO CELERINA	49	r.lloy4@randatmail.com	124-8958-33	Maestría	Diseñador gráfico	0	Casado	4	AUBC6302038K4	AUBC630203MVZBLL07	VERACRUZ	17908.8
ABURTO BOZAS MIGUEL ANGEL	46	a.william3@hotmail.com	996-7011-52	Licenciatura	Veterinario	5	Casado	3	AUBM601111UV2	AUBM601111HVZBZG08	VERACRUZ	29236.0
ABURTO BRIGIDO NORA IMELDA	52	c.camero4@gmail.com	371-8859-58	Primaria	Auditor	1	Casado	4	AUBN690718C9A	AUBN690718MPLBRR07	PUEBLA	23894.0
ABURTO CARMONA MARTHA	48	w.cunningha4@yahoo.com	864-9482-41	Primaria	Artista plástico	1	Soltero	4	AUCM630926EZA	AUCM630926MVZBRR08	VERACRUZ	11526.0
ABURTO CARRASCO CELIA	42	p.campbel5@outlook.com	517-1023-40	Maestría	Joyero	2	Soltero	5	AUCC4501214E1	AUCC450121MVZBRL04	VERACRUZ	50065.6
ABURTO CASILLAS EMILIO ALFRE	51	c.rya1@randatmail.com	484-7233-39	Primaria	Ingeniero	2	Soltero	1	AUCE681208G77	AUCE681208HVZBSM04	VERACRUZ	5342.0
ABURTO CASTELLANOS ELIZABETH	47	n.fowle2@gmail.com	210-8438-96	Maestría	Electricista	12	Casado	2	AUCE730427000	AUCE730427MVZBSL07	MEXICO	54085.200000000004
ABURTO CASTELLANOS ERENDIRA	44	h.murph4@hotmail.com	387-7180-39	Licenciatura	Piloto de avión	5	Soltero	4	AUCE760228BS4	AUCE760228MVZBSR00	PUEBLA	7592.0
ABURTO CASTRO ARACELI	50	e.payn2@gmail.com	027-0382-30	Secundaria	Vendedor	12	Soltero	2	AUCA460219580	AUCA460219MVZBSR03	VERACRUZ	17710.0
ABURTO CEJA MA LUISA	43	a.warre2@yahoo.com	881-5879-79	Secundaria	Médico	1	Casado	2	AUCL650621GR8	AUCL650621MMNBJS06	MICHOACAN	14618.0
ABURTO CORTES VIRGINIA	42	r.murph1@hotmail.com	123-3829-74	Licenciatura	Conferencista	1	Casado	1	AUCV780101F83	AUCV780101MMCBRR06	MEXICO	32328.0
ABURTO CORTEZ ALMA DINORAH	52	j.barret3@hotmail.com	789-8913-99	Maestría	Mecánico	4	Soltero	3	AUCA861030JK6	AUCA861030MVZBRL03	VERACRUZ	9869.6
ABURTO CORTEZ LETICIA	51	w.chapma4@randatmail.com	935-4514-38	Maestría	Periodista	12	Casado	4	AUCL701109SP5	AUCL701109MJCBRT06	JALISCO	50065.6
ABURTO CORTEZ LUCIA GUADALUP	42	o.thoma2@hotmail.com	873-5563-16	Licenciatura	Periodista	6	Soltero	2	AUCL810325T21	AUCL810325MVZBRC04	VERACRUZ	41604.0
ABURTO CRUZ ANICETO	51	j.wrigh3@hotmail.com	983-8771-51	Maestría	Químico	4	Soltero	3	AUCA680417H91	AUCA680417HVZBRN04	VERACRUZ	29967.600000000002
ABURTO CRUZ MARIA GUADALUPE	43	l.richardso3@outlook.com	695-0801-56	Secundaria	Cantante	5	Soltero	3	AUCG621211K48	AUCG621211MVZBRD06	OAXACA	26986.0
ABURTO DIAZ FABIOLA	53	b.carte5@outlook.com	242-4229-13	Doctorado	Carpintero	9	Casado	5	AUDF701202TA6	AUDF701202MMNBZB00	MICHOACAN	54085.200000000004
ABURTO DIAZ FRANCISCO JAVIE	48	f.spence2@yahoo.com	958-6250-63	Maestría	Médico	12	Soltero	2	AUDF6906228G3	AUDF690622HMNBZR04	MICHOACAN	38006.8
ABURTO DIAZ SINECIO	53	d.mitchel1@hotmail.com	810-9536-96	Secundaria	Piloto de avión	3	Soltero	1	AUDS7205239H6	AUDS720523HMNBZN08	MICHOACAN	11526.0
ABURTO DIAZ ULISES	42	a.hal2@hotmail.com	653-1952-86	Licenciatura	Trabajador social	6	Casado	2	AUDU7707214H1	AUDU770721HMNBZL05	MICHOACAN	29236.0
ABURTO DOMINGUEZ BERTHA ESTE	51	t.moor0@randatmail.com	222-9360-79	Doctorado	Peluquero	11	Soltero	0	AUDB651104A72	AUDB651104MVZBMR09	VERACRUZ	46046.0
ABURTO DOMINGUEZ FIDEL	49	s.parke5@yahoo.com	199-9488-41	Doctorado	Veterinario	3	Casado	5	AUDF6408145E8	AUDF640814HVZBMD02	VERACRUZ	29967.600000000002
ABURTO DOMINGUEZ MA. ELIZABETH	52	d.warre3@randatmail.com	136-5820-79	Doctorado	Conductor	11	Soltero	3	AUDE800927R1A	AUDE800927MOCBML02	OAXACA	17908.8
ABURTO ESPINOSA ARACELI	52	a.rile2@outlook.com	765-7313-37	Secundaria	Fotógrafo	6	Soltero	2	AUEA610805498	AUEA610805MVZBSR08	VERACRUZ	30078.0
ABURTO GAMBOA JUAN	45	m.andrew2@yahoo.com	011-2148-54	Doctorado	Geólogo	8	Soltero	2	AUGJ7104138I5	AUGJ710413HDFBMN01	MEXICO	33987.200000000004
ABURTO GARCIA FORTINO	44	a.morriso4@randatmail.com	359-6973-83	Primaria	Veterinario	6	Soltero	4	AUGF5907261T5	AUGF590726HVZBRR07	VERACRUZ	11526.0
ABURTO GARCIA JORGE LUIS	44	a.harri0@yahoo.com	999-4309-97	Doctorado	Científico	1	Soltero	0	AUGJ810924T8A	AUGJ810924HVZBRR05	VERACRUZ	50065.6
ABURTO GOROZPE MABEL ESTELA	41	l.bake5@gmail.com	843-5773-20	Licenciatura	Botánico	9	Soltero	5	AUGM780831JX4	AUGM780831MVZBRB02	VERACRUZ	10684.0
ABURTO GUERRERO ESPERANZA	41	a.phillip3@randatmail.com	598-8663-42	Secundaria	Productor	6	Soltero	3	AUGE640710BZ0	AUGE640710MDFBRS03	MEXICO	26986.0
ABURTO GUIDO URIEL	42	c.campbel3@gmail.com	140-2652-95	Secundaria	Historiador	9	Casado	3	AUGU611107BL0	AUGU611107HMNBDR00	MICHOACAN	14618.0
ABURTO GUTIERREZ MINERVA	49	k.hil4@outlook.com	741-3858-23	Primaria	Cocinero	10	Soltero	4	AUGM570217C76	AUGM570217MVZBTN01	VERACRUZ	2250.0
ABURTO GUZMAN MARCO ANTONIO	47	i.wilso4@randatmail.com	633-6648-44	Secundaria	Historiador	2	Casado	4	AUGM810315RJ1	AUGM810315HMNBZR03	MICHOACAN	2250.0
ABURTO HERNANDEZ ALBERTA	41	a.rile3@outlook.com	956-8959-20	Primaria	Diseñador de interiores	8	Soltero	3	AUHA6504085K7	AUHA650408MVZBRL00	VERACRUZ	14618.0
ABURTO HERNANDEZ MARIA ELENA	52	r.camero2@yahoo.com	005-7974-10	Maestría	Carpintero	0	Soltero	2	AUHE530306HI7	AUHE530306MPLBRL01	PUEBLA	33987.200000000004
ABURTO HERRERA MARIA ELENA	53	a.murph2@gmail.com	486-8160-03	Secundaria	Bailarín	2	Casado	2	AUHE531124CD2	AUHE531124MVZBRL07	PUEBLA	14618.0
ABURTO JIMENEZ MYRIAM IDALIA	53	e.dougla1@outlook.com	776-8017-33	Primaria	Ingeniero	7	Soltero	1	AUJM600208RP1	AUJM600208MVZBMY07	VERACRUZ	20802.0
ABURTO LEON FRANCISCA	41	c.walke1@randatmail.com	290-4769-93	Primaria	Arqueólogo	9	Casado	1	AULF870120BE1	AULF870120MPLBNR03	PUEBLA	30078.0
ABURTO LEON MARINA DEL CARMEN	53	h.thompso0@outlook.com	849-9471-38	Secundaria	Contador	3	Soltero	0	AULM8612039K6	AULM861203MQRBNR10	QUINTANA ROO	14618.0
ABURTO LIBREROS MAYRA LIZETT	43	d.turne3@yahoo.com	302-0892-67	Secundaria	Profesor	10	Soltero	3	AULM721209KP0	AULM721209MVZBBY08	VERACRUZ	26986.0
ABURTO LOPEZ ARTURO	48	a.maso5@outlook.com	719-8664-56	Licenciatura	Piloto de avión	2	Soltero	5	AULA5009112J5	AULA500911HPLBPR02	PUEBLA	26144.0
ABURTO LOPEZ ENRIQUE	45	v.dougla0@hotmail.com	424-9532-13	Secundaria	Artista plástico	1	Soltero	0	AULE6501129S7	AULE650112HMNBPN03	MICHOACAN	36262.0
ABURTO LOPEZ MARIA ELENA	41	b.watso3@yahoo.com	906-4086-48	Secundaria	Cantante	5	Casado	3	AULE661109SL2	AULE661109MDFBPL02	MICHOACAN	8434.0
ABURTO LOZANO ALEJANDRA	48	n.mille0@yahoo.com	652-2034-26	Primaria	Piloto de avión	8	Casado	0	AULA790805IN8	AULA790805MVZBZL01	VERACRUZ	2250.0
ABURTO LOZANO HECTOR OMAR	43	v.ferguso0@yahoo.com	198-0614-83	Licenciatura	Cocinero	7	Casado	0	AULH780318E9A	AULH780318HVZBZC04	VERACRUZ	41604.0
ABURTO LOZANO NELSY JANNETH	53	e.fowle0@yahoo.com	738-8377-23	Secundaria	Auditor	1	Soltero	0	AULN771012FC6	AULN771012MVZBZL05	VERACRUZ	26986.0
ABURTO LOZANO OSWALDO	53	k.dougla5@hotmail.com	838-9190-04	Licenciatura	Diseñador de moda	7	Soltero	5	AULO821108MG7	AULO821108HVZBZS07	VERACRUZ	16868.0
ABURTO LUNA DARIO	47	a.foste3@randatmail.com	510-3291-95	Secundaria	Piloto de avión	2	Soltero	3	AULD651219NN1	AULD651219HVZBNR01	VERACRUZ	26986.0
ABURTO MACIAS CARLOS MANUEL	43	m.higgin1@yahoo.com	500-4299-55	Secundaria	Bailarín	4	Casado	1	AUMC800212P14	AUMC800212HPLBCR16	PUEBLA	2250.0
ABURTO MARCIAL MIGUEL	43	m.hun5@gmail.com	470-8587-55	Doctorado	Bioquímico	10	Casado	5	AUMM831213AK0	AUMM831213HVZBRG08	VERACRUZ	46046.0
ABURTO MARTINEZ ANALY	42	a.wrigh0@hotmail.com	126-9569-76	Maestría	Farmacéutico	4	Soltero	0	AUMA750913RS6	AUMA750913MPLBRN02	PUEBLA	25948.0
ABURTO MARTINEZ ANTONIA	46	h.cunningha5@outlook.com	143-1234-62	Maestría	Bioquímico	3	Casado	5	AUMA490909BV5	AUMA490909MMNBRN04	MICHOACAN	17908.8
ABURTO MARTINEZ BEATRIZ EUGENIA	45	p.camero2@yahoo.com	836-7365-41	Maestría	Conferencista	8	Casado	2	AUMB600820BY9	AUMB600820MVZBRT01	MEXICO	42026.4
ABURTO MARTINEZ MARGARITA	46	b.rile2@outlook.com	508-7305-95	Licenciatura	Chef	1	Soltero	2	AUMM600127R41	AUMM600127MMNBRR04	MICHOACAN	4500.0
ABURTO MARTINEZ MARIA DE LOS	52	k.coope3@hotmail.com	084-0814-84	Doctorado	Médico	0	Casado	3	AUMR680810KX8	AUMR680810MVZBRM06	VERACRUZ	13889.2
ABURTO MARTINEZ MARIA DEL RO	49	m.thompso4@outlook.com	171-2893-88	Maestría	Economista	6	Casado	4	AUMR820405H89	AUMR820405MVZBRC05	VERACRUZ	38006.8
ABURTO MARTINEZ ROSALINA	42	l.watso1@gmail.com	077-8794-40	Licenciatura	Carpintero	9	Soltero	1	AUMR580611LZ7	AUMR580611MMNBRS00	MICHOACAN	10684.0
ABURTO MENDOZA MIRIAM	50	v.hawkin1@randatmail.com	567-9942-33	Primaria	Bombero	9	Soltero	1	AUMM650428RL4	AUMM650428MVZBNR09	VERACRUZ	30078.0
ABURTO MONTALVO MARIA DE JES	52	b.clar1@gmail.com	845-2347-96	Secundaria	Compositor	3	Casado	1	AUMJ7405261K8	AUMJ740526MVZBNS07	VERACRUZ	11526.0
ABURTO MORALES JORGE SALVADO	43	d.wilso0@outlook.com	892-5277-53	Maestría	Farmacéutico	5	Casado	0	AUMJ541210V61	AUMJ541210HVZBRR03	VERACRUZ	58104.8
ABURTO NADALIS HERCILIA	51	d.nelso2@outlook.com	241-7038-95	Doctorado	Arquitecto	6	Soltero	2	AUNH470427LJ8	AUNH470427MPLBDR19	PUEBLA	58104.8
ABURTO OJEDA ROSA MARIA	45	a.howar1@yahoo.com	838-9827-38	Licenciatura	Geólogo	7	Soltero	1	AUOR561221DU3	AUOR561221MQRBJS01	QUINTANA ROO	38512.0
ABURTO OLGUIN DOLLYS ARELI	43	a.ree4@randatmail.com	000-6730-02	Maestría	Asegurador	8	Soltero	4	AUOD710419N42	AUOD710419MVZBLL04	VERACRUZ	50065.6
ABURTO ORIGEL ENRIQUE	43	o.barne5@randatmail.com	822-4870-56	Licenciatura	Conductor	0	Casado	5	AUOE600101BY5	AUOE600101HMNBRN05	MICHOACAN	16868.0
